TimeStamp, Type, State, Seconds, ErrorCode, ErrorMessage, Application, Scope, Mandant, User, Report, SubReportTables, SubReportFields, Tables, Finds, Crit%, ReqRows, Rows, TempIndexCount, TempIndexRecs, OnTheFlyCount, OnTheFlyRecs, Memory, TempMemory, Parameter, Reused, Delayed, SnapshotMeta, RunningReports, OpenReports, Sessions
2023/06/20 10:42:37.812, rep, ok, 0.03850, 0, "", "ABAV", "", 8370, "dosa[106]", "D:\Abacus\abac\kd\abav\HEAG\ABEA\Pruefung_Spezialmaterial\_v3_Pruefung_Spezialmaterial_Glas.avw", 0, 0, 7, 17, 25,, 1, 0, 0, 0, 0, 0.06, 0.01, "$Client=8370|$ExportPath=D:\Abacus\abac\kd\zent\peng\4bb895fd-7487-03c0-b13...|$Scope=DefaultScope|$Type=abadb-sqlite|$UserFmt='.E.|$UserMsg=de|Parameter1=106437", 1, 0, , 4, 121, 303
2023/06/20 10:42:39.932, rep, ok, 4.70843, 0, "", "ABAV", "", 8370, "biel[217]", "D:\Abacus\abac\kd\abav\HEAG\SVM\Fusion\R111\KopfInformationen.avx", 0, 4, 16, 34'215, 90,, 1, 1, 34'180, 1, 0, 0.31, 0.00, "$Client=8370|$Drk=|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|AufNR=34639", 87, 0, , 3, 121, 302
2023/06/20 10:42:40.357, rep, ok, 0.00187, 0, "", "ABAV", "", 8370, "dosa[106]", "D:\Abacus\abac\kd\abav\HEAG\Fusion\O112_Anzeige_Einlastdatum_Fix.avx", 0, 0, 6, 6, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Client=8370|$Drk=|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|Parameter1=181502|Parameter2=0", 38, 0, , 4, 120, 302
2023/06/20 10:42:40.368, rep, ok, 0.01285, 0, "", "ABAV", "", 8370, "dosa[106]", "D:\Abacus\abac\kd\abav\HEAG\Fusion\O112_Referenzen_Bestellungen.avx", 0, 0, 8, 12, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Client=8370|$Drk=|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|AufNr=181502|AufRNr=0", 39, 0, , 4, 121, 302
2023/06/20 10:42:40.372, rep, ok, 0.01367, 0, "", "ABAV", "", 8370, "dosa[106]", "D:\Abacus\abac\kd\abav\HEAG\Fusion\O112_Referenzen_AVOR_Planung.avx", 0, 0, 12, 33, 100,, 4, 0, 0, 0, 0, 0.06, 0.00, "$Client=8370|$Drk=|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|AufNr=181502|AufRNr=0", 39, 0, , 3, 121, 302
2023/06/20 10:42:40.483, rep, ok, 0.01390, 0, "", "ABAV", "", 8370, "adde[234]", "D:\Abacus\abac\kd\abav\HEAG\Fusion\U113_Anzeige_VKReferenz.avx", 0, 0, 16, 15, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Client=8370|$Drk=|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|Parameter1=110106", 44, 0, , 3, 121, 302
2023/06/20 10:42:40.499, rep, ok, 0.00867, 0, "", "ABAV", "", 8370, "adde[234]", "D:\Abacus\abac\kd\abav\HEAG\Fusion\U113_Referenzen_AVOR_Planung.avx", 0, 0, 14, 40, 100,, 3, 0, 0, 0, 0, 0.06, 0.00, "$Client=8370|$Drk=|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|PaNr=110106", 44, 0, , 3, 121, 302
2023/06/20 10:42:45.650, rep, ok, 0.04717, 0, "", "ABAV", "", 8370, "dosa[106]", "D:\Abacus\abac\kd\abav\HEAG\ABEA\Einkauf\DoppelteRechnungsNummer\DoppelteRechnungsNummer.avx", 0, 0, 1, 172, 100,, 170, 0, 0, 1, 170, 0.06, 0.01, "$Client=8370|$ExportPath=D:\Abacus\abac\out\HEAG\Werkstuecke\tmp_Werkstueck...|$Scope=DefaultScope|$Type=print-txt/ansi|$UserMsg=de|BestellNr=5064794|LieferantenNr=71396|RechnungsNr=", 41, 0, , 3, 122, 302
2023/06/20 10:42:47.307, rep, ok, 0.04922, 0, "", "ABAV", "", 8370, "dosa[106]", "D:\Abacus\abac\kd\abav\HEAG\ABEA\Einkauf\DoppelteRechnungsNummer\DoppelteRechnungsNummer.avx", 0, 0, 1, 172, 100,, 170, 0, 0, 1, 170, 0.06, 0.01, "$Client=8370|$ExportPath=D:\Abacus\abac\out\HEAG\Werkstuecke\tmp_Werkstueck...|$Scope=DefaultScope|$Type=print-txt/ansi|$UserMsg=de|BestellNr=5064794|LieferantenNr=71396|RechnungsNr=", 42, 0, , 3, 122, 302
2023/06/20 10:42:47.377, rep, ok, 0.00081, 0, "", "ABAV", "", 8370, "dosa[106]", "D:\Abacus\abac\kd\abav\HEAG\ABEA\ADOSperren\ADOSperrenVK.avx", 0, 0, 2, 3, 100,, 1, 0, 0, 0, 0, 0.06, 0.01, "$Client=8370|$ExportPath=D:\Abacus\abac\kd\abav\zentrale_daten\tmp_Zentrale...|$Scope=DefaultScope|$Type=print-txt/ansi|$UserMsg=de|artikelNummer=999998|variantenNummer=0", 40, 0, , 3, 122, 303
2023/06/20 10:42:47.443, rep, ok, 0.04552, 0, "", "ABAV", "", 8370, "dosa[106]", "D:\Abacus\abac\kd\abav\HEAG\ABEA\Einkauf\DoppelteRechnungsNummer\DoppelteRechnungsNummer.avx", 0, 0, 1, 172, 100,, 170, 0, 0, 1, 170, 0.06, 0.01, "$Client=8370|$ExportPath=D:\Abacus\abac\out\HEAG\Werkstuecke\tmp_Werkstueck...|$Scope=DefaultScope|$Type=print-txt/ansi|$UserMsg=de|BestellNr=5064794|LieferantenNr=71396|RechnungsNr=", 43, 0, , 3, 122, 303
2023/06/20 10:42:47.539, rep, ok, 0.00089, 0, "", "ABAV", "", 8370, "dosa[106]", "D:\Abacus\abac\kd\abav\HEAG\ABEA\ADOSperren\ADOSperrenVK.avx", 0, 0, 2, 3, 100,, 1, 0, 0, 0, 0, 0.06, 0.01, "$Client=8370|$ExportPath=D:\Abacus\abac\kd\abav\zentrale_daten\tmp_Zentrale...|$Scope=DefaultScope|$Type=print-txt/ansi|$UserMsg=de|artikelNummer=212000106|variantenNummer=0", 41, 0, , 3, 122, 303
2023/06/20 10:42:47.598, rep, ok, 0.04337, 0, "", "ABAV", "", 8370, "dosa[106]", "D:\Abacus\abac\kd\abav\HEAG\ABEA\Einkauf\DoppelteRechnungsNummer\DoppelteRechnungsNummer.avx", 0, 0, 1, 172, 100,, 170, 0, 0, 1, 170, 0.06, 0.01, "$Client=8370|$ExportPath=D:\Abacus\abac\out\HEAG\Werkstuecke\tmp_Werkstueck...|$Scope=DefaultScope|$Type=print-txt/ansi|$UserMsg=de|BestellNr=5064794|LieferantenNr=71396|RechnungsNr=", 44, 0, , 3, 122, 303
2023/06/20 10:42:47.664, rep, ok, 0.00128, 0, "", "ABAV", "", 8370, "dosa[106]", "D:\Abacus\abac\kd\abav\HEAG\ABEA\ADOSperren\ADOSperrenVK.avx", 0, 0, 2, 3, 100,, 1, 0, 0, 0, 0, 0.06, 0.01, "$Client=8370|$ExportPath=D:\Abacus\abac\kd\abav\zentrale_daten\tmp_Zentrale...|$Scope=DefaultScope|$Type=print-txt/ansi|$UserMsg=de|artikelNummer=219003431|variantenNummer=0", 42, 0, , 3, 122, 303
2023/06/20 10:42:47.723, rep, ok, 0.04559, 0, "", "ABAV", "", 8370, "dosa[106]", "D:\Abacus\abac\kd\abav\HEAG\ABEA\Einkauf\DoppelteRechnungsNummer\DoppelteRechnungsNummer.avx", 0, 0, 1, 172, 100,, 170, 0, 0, 1, 170, 0.06, 0.01, "$Client=8370|$ExportPath=D:\Abacus\abac\out\HEAG\Werkstuecke\tmp_Werkstueck...|$Scope=DefaultScope|$Type=print-txt/ansi|$UserMsg=de|BestellNr=5064794|LieferantenNr=71396|RechnungsNr=", 45, 0, , 3, 122, 303
2023/06/20 10:42:47.794, rep, ok, 0.00073, 0, "", "ABAV", "", 8370, "dosa[106]", "D:\Abacus\abac\kd\abav\HEAG\ABEA\ADOSperren\ADOSperrenVK.avx", 0, 0, 2, 3, 100,, 1, 0, 0, 0, 0, 0.06, 0.01, "$Client=8370|$ExportPath=D:\Abacus\abac\kd\abav\zentrale_daten\tmp_Zentrale...|$Scope=DefaultScope|$Type=print-txt/ansi|$UserMsg=de|artikelNummer=219003323|variantenNummer=0", 43, 0, , 3, 122, 303
2023/06/20 10:42:47.849, rep, ok, 0.04264, 0, "", "ABAV", "", 8370, "dosa[106]", "D:\Abacus\abac\kd\abav\HEAG\ABEA\Einkauf\DoppelteRechnungsNummer\DoppelteRechnungsNummer.avx", 0, 0, 1, 172, 100,, 170, 0, 0, 1, 170, 0.06, 0.01, "$Client=8370|$ExportPath=D:\Abacus\abac\out\HEAG\Werkstuecke\tmp_Werkstueck...|$Scope=DefaultScope|$Type=print-txt/ansi|$UserMsg=de|BestellNr=5064794|LieferantenNr=71396|RechnungsNr=", 46, 0, , 3, 122, 303
2023/06/20 10:42:48.635, rep, ok, 15.4981, 0, "", "ABAV", "", 8370, "sa_abacus_wsexport[91]", "D:\Abacus\abac\kd\abav\web\NSW_Export_Verkaufsauftraege_Positionen_2018_00.avx", 0, 0, 15, 375'968, 1,, 88, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_value/UTF-8|$UserMsg=de/text|$Year=0", 0, 0, , 2, 121, 303
2023/06/20 10:42:53.551, rep, ok, 0.16186, 0, "", "ABAV", "", 8370, "dosa[106]", "D:\Abacus\abac\kd\orde\HEAG_EK_BS.avx", 0, 10, 52, 343, 100,, 1, 1, 89, 0, 0, 0.68, 0.01, "$Client=8370|$Copies=1|$IgnoreInputMaskFlag=true|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=preview|$UserFmt='.E.|$UserMsg=de|$Year=2023|DokumentNr=1|Parameter1=5064794|Parameter10=1|Parameter2=0|Parameter4=0", 2, 0, , 3, 132, 302
2023/06/20 10:42:56.145, rep, ok, 0.33080, 0, "", "ABAV", "", 8370, "huro[226]", "D:\Abacus\abac\kd\abav\Prozesse\PROJ\PROJ-BU-Serviceauftrag erstellen\offeneAuftraege.avw", 1, 0, 7, 8'999, 1,, 7, 0, 0, 0, 0, 0.12, 0.01, "$Client=8370|$Scope=DefaultScope|$Type=nulldevice|$UserFmt='.E.|$UserMsg=de|ServiceObjekt=784838", 0, 0, , 3, 122, 302
2023/06/20 10:42:56.381, rep, ok, 24.1451, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\NSW_Export_Verkaufsauftraege_Aenderungen_2018_00.avx", 0, 0, 6, 325'428, 1,, 10, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Letzte_Aenderung=20.06.2023 10:37:07", 0, 0, , 2, 121, 301
2023/06/20 10:42:57.144, rep, ok, 0.00702, 0, "", "ABAV", "", 8370, "maju[237]", "D:\Abacus\abac\kd\abav\HEAG\Fusion\O211_Anzeige_Mwst_Infos.avx", 0, 0, 2, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Client=8370|$Drk=|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|Parameter1=5063454|Parameter2=0", 18, 0, , 3, 120, 301
2023/06/20 10:42:57.144, rep, ok, 0.00524, 0, "", "ABAV", "", 8370, "maju[237]", "D:\Abacus\abac\kd\abav\HEAG\Fusion\O211_Anzeige_Konto_Infos.avx", 0, 0, 4, 6, 100,, 2, 0, 0, 0, 0, 0.06, 0.00, "$Client=8370|$Drk=|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|Parameter1=5063454|Parameter2=0", 18, 0, , 2, 120, 301
2023/06/20 10:42:57.702, rep, ok, 0.00410, 0, "", "ABAV", "", 8370, "dizh[164]", "D:\Abacus\abac\kd\abav\HEAG\Fusion\O112_Anzeige_Einlastdatum_Fix.avx", 0, 0, 6, 11, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Client=8370|$Drk=|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|Parameter1=186646|Parameter2=0", 44, 0, , 2, 120, 301
2023/06/20 10:42:59.257, rep, ok, 0.00216, 0, "", "ABAV", "", 8370, "dizh[164]", "D:\Abacus\abac\kd\abav\HEAG\Fusion\O112_Anzeige_Einlastdatum_Fix.avx", 0, 0, 6, 11, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Client=8370|$Drk=|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|Parameter1=186646|Parameter2=0", 45, 0, , 3, 116, 300
2023/06/20 10:43:00.057, rep, ok, 0.00048, 0, "", "ABAV", "", 8370, "sa_abacus_prozessuser[102]", "D:\Abacus\abac\kd\scmm\Notify\NachDispoWeiterschieben.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.01, "$Client=8370|$ExportPath=C:\Windows\TEMP\tmp16904282950289868605|$Scope=DefaultScope|$Type=txt_all/ansi|$UserFmt='.E.|$UserMsg=de", 0, 0, , 3, 117, 301
2023/06/20 10:43:00.198, rep, ok, 0.00212, 0, "", "ABAV", "", 8370, "huro[226]", "D:\Abacus\abac\kd\abav\Prozesse\PROJ\PROJ-BU-Serviceauftrag erstellen\ServiceAuftragErstellen.avw", 0, 0, 4, 4, 100,, 1, 0, 0, 0, 0, 0.06, 0.01, "$Client=8370|$ExportPath=D:\Abacus\abac\tmp_server\peng\88bdb6ca-c1f5-abec-...|$Scope=DefaultScope|$Type=xml_av/utf-8|$UserFmt='.E.|$UserMsg=de|ObjektTyp=Möbel|Projektnummer=1452128|Serviceobjektnummer=784838", 0, 0, , 3, 117, 301
2023/06/20 10:43:00.564, rep, ok, 0.00129, 0, "", "ABAV", "", 8370, "huro[226]", "D:\Abacus\abac\kd\abav\Prozesse\PROJ\PROJ-BU-Serviceauftrag erstellen\PROJ_AuswahllisteAbsprungSVM.avw", 0, 0, 1, 1, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Client=8370|$Scope=DefaultScope|$Type=nulldevice|$UserFmt='.E.|$UserMsg=de|Ersteller=f31e965d-9a61-ec01-584d-005056b392f7", 0, 0, , 3, 117, 301
2023/06/20 10:43:00.577, rep, ok, 0.00081, 0, "", "ABAV", "", 8370, "huro[226]", "D:\Abacus\abac\kd\abav\Prozesse\PROJ\PROJ-BU-Serviceauftrag erstellen\HauptauftragMutieren.avw", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.01, "$Client=8370|$ExportPath=D:\Abacus\abac\tmp_server\peng\88bdb6ca-c1f5-abec-...|$Scope=DefaultScope|$Type=xml_av/utf-8|$UserFmt='.E.|$UserMsg=de|AufNr=66930", 0, 0, , 3, 117, 301
2023/06/20 10:43:00.856, rep, ok, 0.00268, 0, "", "ABAV", "", 8370, "huro[226]", "D:\Abacus\abac\kd\abav\Prozesse\SCCM\SCMM-ABL AuftragStandardText\SCMM-ABL Auftragstandardtext.avw", 0, 0, 2, 3, 100,, 1, 0, 0, 0, 0, 0.06, 0.01, "$Client=8370|$ExportPath=D:\Abacus\abac\tmp_server\peng\98a63754-220f-ec22-...|$Scope=DefaultScope|$Type=xml_av/utf-8|$UserFmt='.E.|$UserMsg=de|Auftragsnummer=66930", 0, 0, , 3, 117, 301
2023/06/20 10:43:01.725, rep, ok, 0.00724, 0, "", "ABAV", "", 8370, "maju[237]", "D:\Abacus\abac\kd\abav\HEAG\Fusion\O211_Anzeige_Mwst_Infos.avx", 0, 0, 2, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Client=8370|$Drk=|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|Parameter1=5063454|Parameter2=0", 19, 0, , 3, 115, 300
2023/06/20 10:43:01.731, rep, ok, 0.00549, 0, "", "ABAV", "", 8370, "maju[237]", "D:\Abacus\abac\kd\abav\HEAG\Fusion\O211_Anzeige_Konto_Infos.avx", 0, 0, 4, 6, 100,, 2, 0, 0, 0, 0, 0.06, 0.00, "$Client=8370|$Drk=|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|Parameter1=5063454|Parameter2=0", 19, 0, , 3, 116, 300
2023/06/20 10:43:02.073, rep, ok, 3.62883, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\NSW_Export_Bestellungen_Aenderungen_2018_00.avx", 0, 0, 2, 105'709, 0,, 0, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Lagerbewegung_ab=20.06.2023 10:37:33", 0, 0, , 2, 116, 300
2023/06/20 10:43:02.713, rep, ok, 0.00065, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ReferenzLogiwareProjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=178496", 0, 0, , 2, 116, 300
2023/06/20 10:43:02.740, rep, ok, 0.00042, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ReferenzLogiwareProjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=178496.Sanitär", 1, 0, , 2, 116, 300
2023/06/20 10:43:02.787, rep, ok, 0.00053, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ProjektnummerObjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=1473715", 0, 0, , 2, 116, 300
2023/06/20 10:43:03.589, rep, ok, 0.01777, 0, "", "ABAV", "", 8370, "huro[226]", "D:\Abacus\abac\kd\abav\HEAG\SVM\Fusion\R111\Leihgeraete.avx", 0, 0, 4, 67, 100,, 16, 0, 0, 0, 0, 0.06, 0.00, "$Client=8370|$Drk=|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|AufNr=66930", 0, 0, , 3, 119, 302
2023/06/20 10:43:04.069, rep, ok, 0.00509, 0, "", "ABAV", "", 8370, "maju[237]", "D:\Abacus\abac\kd\abav\HEAG\Fusion\O211_Anzeige_Mwst_Infos.avx", 0, 0, 2, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Client=8370|$Drk=|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|Parameter1=5063454|Parameter2=0", 20, 0, , 4, 119, 302
2023/06/20 10:43:04.071, rep, ok, 0.00521, 0, "", "ABAV", "", 8370, "maju[237]", "D:\Abacus\abac\kd\abav\HEAG\Fusion\O211_Anzeige_Konto_Infos.avx", 0, 0, 4, 6, 100,, 2, 0, 0, 0, 0, 0.06, 0.00, "$Client=8370|$Drk=|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|Parameter1=5063454|Parameter2=0", 20, 0, , 3, 119, 302
2023/06/20 10:43:07.245, rep, ok, 0.00126, 0, "", "ABAV", "", 8370, "haru[134]", "D:\Abacus\abac\kd\abav\Prozesse\PROJ\PROJ-BU-Abholung_Versand\ServiceAuftragErstellen.avw", 0, 0, 4, 4, 100,, 1, 0, 0, 0, 0, 0.06, 0.01, "$Client=8370|$ExportPath=D:\Abacus\abac\tmp_server\peng\a487d590-9aa5-4813-...|$Scope=DefaultScope|$Type=xml_av/utf-8|$UserFmt='.E.|$UserMsg=de|ObjektTyp=Geräte|Projektnummer=1361057|Serviceobjektnummer=626176", 0, 0, , 3, 120, 303
2023/06/20 10:43:07.250, rep, ok, 0.00055, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ProjektnummerObjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=1473715", 1, 0, , 3, 120, 302
2023/06/20 10:43:07.374, rep, ok, 0.00051, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\SERVICEOBJECT_REQUEST_SUBOBJECTS.avx", 0, 0, 1, 1, 100,, 0, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|RefObjectNumber=815975", 0, 0, , 3, 120, 302
2023/06/20 10:43:07.385, rep, ok, 0.00042, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ReferenzLogiwareProjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=178496.Wäscheturm", 2, 0, , 3, 120, 302
2023/06/20 10:43:07.412, rep, ok, 0.00031, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ProjektnummerObjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=1473716", 2, 0, , 3, 120, 302
2023/06/20 10:43:07.496, rep, ok, 0.00025, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\SERVICEOBJECT_REQUEST_SUBOBJECTS.avx", 0, 0, 1, 1, 100,, 0, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|RefObjectNumber=815976", 1, 0, , 3, 120, 302
2023/06/20 10:43:07.523, rep, ok, 0.00042, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ReferenzLogiwareProjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=183114", 3, 0, , 4, 121, 303
2023/06/20 10:43:07.524, rep, ok, 0.00072, 0, "", "ABAV", "", 8370, "haru[134]", "D:\Abacus\abac\kd\abav\Prozesse\PROJ\PROJ-BU-Abholung_Versand\PROJ_AuswahllisteAbsprungSVM.avw", 0, 0, 1, 1, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Client=8370|$Scope=DefaultScope|$Type=nulldevice|$UserFmt='.E.|$UserMsg=de|Ersteller=89121db6-af42-ea01-62b8-005056b392f7", 0, 0, , 3, 120, 303
2023/06/20 10:43:07.535, rep, ok, 0.00079, 0, "", "ABAV", "", 8370, "haru[134]", "D:\Abacus\abac\kd\abav\Prozesse\PROJ\PROJ-BU-Abholung_Versand\HauptauftragMutieren.avw", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.01, "$Client=8370|$ExportPath=D:\Abacus\abac\tmp_server\peng\a487d590-9aa5-4813-...|$Scope=DefaultScope|$Type=xml_av/utf-8|$UserFmt='.E.|$UserMsg=de|AufNr=66931", 0, 0, , 3, 120, 303
